User_ID,Page_views,Unique_visitors,Bounce_rate,Average_session_duration,Date,Products,Conversions,Conversion_path,Conversion_value,Device,Traffic_source,Age,Gender,Country,Product_views,Cart_abandonment,Product_reviews,Page
99b8fb93-3060-4203-a6bc-2a77ab2aca6a,214,269,51,96.16,2020-01-01,Aviator Sunglasses,11.0,https://Yourclothingbrand.com/store/sunglasses,220.03,Desktop,Social Media,21,Female,Singapore,32,10,3,sunglasses
daf56e6e-2917-425b-9a82-f25f05148cd4,163,175,14,94.23,2020-01-01,Stylish Hat,4.0,https://Yourclothingbrand.com/store/hats,284.89,Desktop,Paid Advertising,43,Male,UK,1,6,1,hat
028520fb-e325-4dc9-b8f6-340dc2fde9d3,244,143,40,65.96,2020-01-01,Fashionable Sunglasses,15.0,https://Yourclothingbrand.com/store/sunglasses,184.93,Desktop,Organic Search,66,Female,Austria,70,65,5,sunglasses
bc370f9b-b240-44e7-b1b7-95469ae87659,205,140,20,118.14,2020-01-01,Fashionable Sunglasses,18.0,https://Yourclothingbrand.com/store/sunglasses,255.25,Mobile,Social Media,59,Male,New Zealand,13,9,3,sunglasses
82af58fd-a6a4-411d-a985-e21a6134abad,101,323,14,71.36,2020-01-01,Knitted Sweater,9.0,https://Yourclothingbrand.com/store/sweaters,206.35,Desktop,Organic Search,63,Female,USA,17,54,5,sweater
9199acf4-ddf1-406d-a21a-71959b36d450,385,200,21,104.76,2020-01-01,Comfy Sneaker,8.0,https://Yourclothingbrand.com/store/sneakers,275.98,Mobile,Paid Advertising,56,Male,UK,6,5,1,sneaker
498309e1-ac52-448a-82c7-0d6a77196e23,105,294,63,80.45,2020-01-01,Leather Wallet,20.0,https://Yourclothingbrand.com/store/wallets,268.45,Mobile,Organic Search,36,Female,New Zealand,70,42,2,wallet
3f95ca0e-113f-4432-9339-6ecb54885a25,155,254,75,77.57,2020-01-01,Chic Accessories,25.0,https://Yourclothingbrand.com/store/accessories,269.86,Mobile,Social Media,50,Male,Nigeria,40,30,4,accessories
97c02649-a46c-4086-a02c-cbe8e9bfdc9e,245,350,46,118.8,2020-01-01,Sporty Activewear,19.0,https://Yourclothingbrand.com/store/activewear,130.21,Desktop,Organic Search,23,Female,UK,35,22,4,activewear
64906c44-2b3d-486a-bde9-4d10483c7e74,149,179,24,82.17,2020-01-01,Customer Service,7.0,https://Yourclothingbrand.com/contacts,104.25,Desktop,Paid Advertising,27,Male,USA,38,32,5,contact
f0069be3-a5eb-422f-83a5-732f4c4e9f2a,358,280,73,62.77,2020-01-01,Plaid Shirt,12.0,https://Yourclothingbrand.com/store/shirts,98.65,Desktop,Organic Search,49,Female,USA,4,7,4,shirt
c0224c15-0be3-48e3-b821-2c7049dbc1cf,159,310,55,92.38,2020-01-01,Basic T-Shirt,12.0,https://Yourclothingbrand.com/store/t-shirts,66.51,Desktop,Organic Search,21,Female,USA,72,27,4,t-shirt
cda13fc9-e1f8-4b38-9cfc-932a52142ef8,189,255,34,78.97,2020-01-01,Boho Jewelry,11.0,https://Yourclothingbrand.com/store/jewelry,185.28,Desktop,Social Media,38,Male,UK,9,11,3,jewelry
91960983-10ba-4de8-acfe-91ca5c15d208,187,334,23,116.06,2020-01-01,Basic T-Shirt,5.0,https://Yourclothingbrand.com/store/t-shirts,95.15,Desktop,Paid Advertising,66,Female,Nigeria,19,50,1,t-shirt
d8f2b222-bfa4-428e-a529-4083954c5ceb,214,206,57,76.27,2020-01-01,Woolen Scarf,12.0,https://Yourclothingbrand.com/store/scarves,84.75,Desktop,Paid Advertising,36,Female,New Zealand,66,15,2,scarf
484ea9a9-2b3e-4b4d-87ea-d7f31e774ce5,150,376,64,74.66,2020-01-01,Pleated Skirt,5.0,https://Yourclothingbrand.com/store/skirts,209.68,Desktop,Paid Advertising,25,Male,Netherlands,61,38,5,skirt
4fd49cd1-a562-43d8-81ff-bda3c3f1d346,274,370,67,109.78,2020-01-01,Denim Shorts,33.0,https://Yourclothingbrand.com/store/shorts,288.81,Mobile,Organic Search,33,Male,Germany,35,46,3,shorts
41c0cf32-2237-42e0-8403-2576d40d8bee,112,387,11,112.03,2020-01-01,Vintage T-Shirt,9.0,https://Yourclothingbrand.com/store/t-shirts,248.01,Desktop,Organic Search,31,Female,France,7,73,4,t-shirt
325f1784-8a99-47ac-9397-baf69ae2705a,115,119,44,92.26,2020-01-01,Fun Socks,28.0,https://Yourclothingbrand.com/store/socks,52.84,Mobile,Organic Search,25,Female,Canada,71,80,1,socks
2f7146ad-934d-4ec7-8227-d21e74045ac0,313,214,46,73.92,2020-01-01,Plaid Shirt,6.0,https://Yourclothingbrand.com/store/shirts,71.05,Desktop,Paid Advertising,33,Female,France,32,63,3,shirt
93be3a13-e63e-4e06-917e-acbe2031177b,361,201,14,96.96,2020-01-01,Ripped Jeans,7.0,https://Yourclothingbrand.com/store/jeans,247.85,Desktop,Paid Advertising,21,Female,USA,13,69,1,jeans
08fbbfea-6c7c-4d1d-9393-180c177de9e8,263,326,48,119.13,2020-01-01,Formal Shirt,10.0,https://Yourclothingbrand.com/store/shirts,84.38,Mobile,Organic Search,60,Female,USA,69,2,2,shirt
4ed95216-533f-45a1-9a48-89f24e2725b7,217,350,27,105.64,2020-01-01,Denim Shirt,15.0,https://Yourclothingbrand.com/store/shirts,60.97,Desktop,Social Media,60,Female,Canada,23,4,1,shirt
757884d1-8fd4-4f29-92c3-34653c78d39c,100,268,48,81.44,2020-01-01,Tote Handbag,15.0,https://Yourclothingbrand.com/store/handbags,100.93,Desktop,Social Media,68,Female,Canada,11,62,3,handbag
d227e87e-09b6-4bb2-886f-ca9305865c4b,256,297,73,88.55,2020-01-01,Vintage T-Shirt,8.0,https://Yourclothingbrand.com/store/t-shirts,258.03,Desktop,Organic Search,70,Female,UK,66,8,4,t-shirt
58e21ffb-cf3d-4940-a83f-1a43cf348009,206,256,14,63.52,2020-01-01,Stylish Jacket,10.0,https://Yourclothingbrand.com/store/jackets,248.68,Desktop,Organic Search,32,Female,Ireland,24,47,2,jacket
327fc95a-fc98-462d-9448-27b1c40b7fa7,308,175,28,84.35,2020-01-01,Woolen Scarf,13.0,https://Yourclothingbrand.com/store/scarves,294.99,Mobile,Social Media,19,Male,New Zealand,11,34,2,scarf
760328a8-96dd-493b-ad88-e646f1ae2c74,359,312,69,79.74,2020-01-01,Tote Handbag,25.0,https://Yourclothingbrand.com/store/handbags,107.34,Mobile,Social Media,48,Male,USA,78,67,2,handbag
08797ffb-1257-4535-aa69-a8929d0fbfd2,392,217,32,61.95,2020-01-01,Midi Skirt,6.0,https://Yourclothingbrand.com/store/skirts,289.09,Desktop,Paid Advertising,30,Female,UK,27,9,2,skirt
a530f676-9bb9-45a7-900f-ec4de86166f6,372,114,67,87.92,2020-01-01,Patterned Socks,6.0,https://Yourclothingbrand.com/store/socks,273.81,Mobile,Paid Advertising,58,Male,New Zealand,16,54,1,socks
283fdb3a-c537-46a5-98dc-c618ea7c8208,218,183,67,75.59,2020-01-01,Stylish Jacket,6.0,https://Yourclothingbrand.com/store/jackets,101.59,Desktop,Paid Advertising,31,Female,Austria,7,9,2,jacket
7b662ab8-0e52-4c5b-bf82-0b5a63c26de8,312,341,40,99.09,2020-01-01,Silk Scarf,5.0,https://Yourclothingbrand.com/store/scarves,152.77,Desktop,Paid Advertising,51,Female,USA,56,31,3,scarf
2e299d08-6a63-4a76-a361-10ee068860ca,245,232,35,83.54,2020-01-01,New Arrivals,15.0,https://Yourclothingbrand.com/home,61.96,Desktop,Social Media,27,Male,New Zealand,72,15,3,home
95dad5f3-61bd-4c04-8be7-133ee21ccf82,171,132,25,109.52,2020-01-01,Pleated Skirt,10.0,https://Yourclothingbrand.com/store/skirts,235.79,Desktop,Organic Search,38,Female,USA,40,31,5,skirt
d2224ef4-7f9f-4517-9ae3-2aeaaafe33a7,236,369,76,96.1,2020-01-01,Personal Styling,11.0,https://Yourclothingbrand.com/services,199.82,Mobile,Social Media,36,Female,Austria,40,7,3,services
2d78e62e-e75d-4161-9112-71715211a01b,229,126,20,81.32,2020-01-01,Winter Outerwear,11.0,https://Yourclothingbrand.com/store/outerwear,267.36,Desktop,Paid Advertising,41,Female,Germany,4,73,2,outerwear
707c4e9e-9da2-45c3-9c30-5367677dd9f5,309,118,30,103.22,2020-01-01,Aviator Sunglasses,8.0,https://Yourclothingbrand.com/store/sunglasses,116.35,Desktop,Organic Search,47,Female,Canada,52,75,3,sunglasses
6b8b992a-01fb-4b4e-9219-91b9b4811234,183,194,47,106.83,2020-01-01,New Arrivals,15.0,https://Yourclothingbrand.com/home,168.16,Desktop,Social Media,21,Female,Singapore,41,4,5,home
f87b6707-fa75-4973-8cbd-36c7a78d71ad,377,208,47,76.87,2020-01-01,Company History,22.0,https://Yourclothingbrand.com/about-us,114.84,Mobile,Social Media,27,Female,Nigeria,69,48,4,about us
b559f72a-97ec-4c87-9866-384a29890513,199,328,53,96.91,2020-01-01,Graphic T-Shirt,18.0,https://Yourclothingbrand.com/store/t-shirts,166.44,Mobile,Paid Advertising,67,Female,Canada,58,52,3,t-shirt
dcfc6b71-a59b-47b6-808d-ad8edbf882aa,292,218,46,108.1,2020-01-01,Yoga Activewear,9.0,https://Yourclothingbrand.com/store/activewear,143.58,Desktop,Organic Search,29,Female,Germany,10,3,1,activewear
4d6c4b48-17b9-426b-a646-3bc3fb35c60d,157,385,36,72.82,2020-01-01,Silk Scarf,5.0,https://Yourclothingbrand.com/store/scarves,148.15,Mobile,Paid Advertising,52,Female,USA,65,63,4,scarf
9462716a-1578-49cb-b309-9468ac046235,280,204,76,67.96,2020-01-01,Silk Scarf,3.0,https://Yourclothingbrand.com/store/scarves,168.88,Desktop,Paid Advertising,60,Female,Australia,32,45,5,scarf
5f3f01e3-4b5f-475c-9f10-87f05fab855a,369,367,79,90.78,2020-01-01,Sporty Shorts,20.0,https://Yourclothingbrand.com/store/shorts,164.18,Mobile,Paid Advertising,66,Female,USA,22,28,4,shorts
b468a94e-d71a-4856-ae78-a47b882b4104,266,149,45,100.2,2020-01-01,Denim Shorts,33.0,https://Yourclothingbrand.com/store/shorts,265.76,Mobile,Social Media,57,Male,Nigeria,63,80,1,shorts
b261b633-7f91-4609-b604-10fa27cf2e3e,386,277,36,75.51,2020-01-01,Cashmere Sweater,11.0,https://Yourclothingbrand.com/store/sweaters,153.02,Desktop,Social Media,42,Male,USA,8,28,3,sweater
e77ef62f-dd32-488e-9806-1562f120ae80,321,293,57,66.53,2020-01-01,Clothing Rental,6.0,https://Yourclothingbrand.com/services,182.0,Desktop,Paid Advertising,44,Female,New Zealand,5,74,3,services
fc787559-3d99-4a86-9fdb-4045a477d32f,246,384,74,106.35,2020-01-01,Boho Jewelry,25.0,https://Yourclothingbrand.com/store/jewelry,285.18,Mobile,Social Media,19,Female,Singapore,15,21,4,jewelry
37ffeded-1bac-404a-b8e3-d33d6c7bba52,191,221,36,117.12,2020-01-01,Support Email,15.0,https://Yourclothingbrand.com/contacts,142.15,Desktop,Social Media,69,Female,Canada,7,59,1,contact
41eb1102-e14c-43f8-b325-464cde749feb,377,174,12,92.94,2020-01-01,Fashion Consultation,11.0,https://Yourclothingbrand.com/services,152.35,Desktop,Social Media,21,Male,Austria,44,59,2,services
6ca46732-3c00-4097-8448-43052d42cade,373,335,30,63.94,2020-01-01,Statement Jewelry,5.0,https://Yourclothingbrand.com/store/jewelry,132.74,Desktop,Paid Advertising,23,Female,USA,38,76,1,jewelry
12b9ddff-b9d2-4494-94d9-8bf11a856479,392,240,78,116.44,2020-01-01,Inquiry Form,17.0,https://Yourclothingbrand.com/contacts,170.56,Desktop,Social Media,19,Female,USA,59,40,4,contact
99b5dce7-dabb-4ab3-b1c5-33897dc93bbf,307,319,27,66.18,2020-01-01,Running Activewear,18.0,https://Yourclothingbrand.com/store/activewear,67.56,Mobile,Organic Search,56,Female,New Zealand,39,43,1,activewear
5c2dc092-7bb4-4bed-8510-20acf42d3bde,224,323,29,74.07,2020-01-01,Bohemian Accessories,7.0,https://Yourclothingbrand.com/store/accessories,251.4,Desktop,Paid Advertising,53,Male,Singapore,75,14,2,accessories
7ce0fb54-4444-4d16-bfd4-e9de1bbef296,103,316,14,101.3,2020-01-01,Pleated Skirt,15.0,https://Yourclothingbrand.com/store/skirts,136.29,Mobile,Social Media,37,Female,Canada,68,44,2,skirt
4cd2d521-586e-4342-9dd6-4f7689a7ac90,128,223,50,84.13,2020-01-01,Tote Handbag,5.0,https://Yourclothingbrand.com/store/handbags,244.25,Desktop,Paid Advertising,35,Female,UK,22,59,3,handbag
316f973d-d872-4ad7-b5af-42c257f6d30a,343,183,22,114.48,2020-01-01,Chic Accessories,15.0,https://Yourclothingbrand.com/store/accessories,120.15,Desktop,Social Media,51,Female,Nigeria,50,55,5,accessories
afe68a18-077e-4e93-abbf-e3363729b1d2,232,224,14,82.51,2020-01-01,Wide-Leg Pants,16.0,https://Yourclothingbrand.com/store/pants,289.23,Mobile,Paid Advertising,33,Female,USA,70,78,2,pants
69066dae-f370-4ba8-8640-fc8afb9e3c15,265,303,61,118.01,2020-01-01,New Arrivals,26.0,https://Yourclothingbrand.com/home,187.8,Mobile,Organic Search,43,Female,Singapore,58,36,4,home
d55187d6-2a02-481b-b3be-258891548a4f,348,219,47,91.43,2020-01-01,Personal Styling,10.0,https://Yourclothingbrand.com/services,74.79,Desktop,Paid Advertising,45,Female,USA,11,18,5,services
de36e29b-63c3-4db4-bc3e-56d4896dbcb4,332,372,16,60.85,2020-01-01,Denim Shirt,2.0,https://Yourclothingbrand.com/store/shirts,126.9,Desktop,Paid Advertising,25,Female,USA,2,45,3,shirt
2678525a-1ac0-47ff-b2e1-b0451e5dd133,336,338,51,117.24,2020-01-01,Sporty Activewear,11.0,https://Yourclothingbrand.com/store/activewear,182.24,Desktop,Paid Advertising,33,Female,Canada,75,70,3,activewear
01fd19d2-9f2f-484f-89f2-98981b21e5de,237,154,33,68.16,2020-01-01,Featured Products,12.0,https://Yourclothingbrand.com/home,222.81,Mobile,Paid Advertising,52,Female,Singapore,34,15,1,home
da307230-3a7d-4807-bb64-d7b9f4f2eccc,167,321,36,70.72,2020-01-01,Customer Service,9.0,https://Yourclothingbrand.com/contacts,70.92,Desktop,Paid Advertising,69,Female,Austria,78,27,5,contact
21a7e560-baf4-4399-b602-5aec5ddc2030,307,395,61,89.75,2020-01-01,Silk Scarf,16.0,https://Yourclothingbrand.com/store/scarves,66.19,Mobile,Organic Search,45,Male,Australia,48,43,5,scarf
9a4ffe32-5eac-4390-8250-4ff5e02eb212,296,159,57,97.77,2020-01-01,Leather Wallet,7.0,https://Yourclothingbrand.com/store/wallets,234.96,Desktop,Paid Advertising,61,Male,Canada,58,25,2,wallet
692c0dbe-be80-49b2-8425-6b256cecca2d,276,360,17,68.17,2020-01-01,Denim Shorts,5.0,https://Yourclothingbrand.com/store/shorts,242.13,Desktop,Paid Advertising,54,Female,Netherlands,14,53,5,shorts
940b0ca4-e1d5-485a-8ba7-e59145f73a54,245,390,28,106.67,2020-01-01,Wide-Leg Pants,13.0,https://Yourclothingbrand.com/store/pants,106.63,Desktop,Organic Search,40,Female,Singapore,46,31,3,pants
77f4097f-710d-4992-8ce0-a7845cae4f9b,179,336,59,67.65,2020-01-01,Cozy Sweater,34.0,https://Yourclothingbrand.com/store/sweaters,53.68,Mobile,Organic Search,58,Male,Austria,7,20,4,sweater
00fe0528-4204-401f-9ea5-077c05976cf7,249,237,62,97.76,2020-01-01,Fashion Consultation,28.0,https://Yourclothingbrand.com/services,167.97,Mobile,Social Media,26,Male,Canada,51,14,4,services
250dcd62-ef8f-4387-9cf6-f1e459b62141,195,316,33,74.88,2020-01-01,New Arrivals,10.0,https://Yourclothingbrand.com/home,128.17,Mobile,Organic Search,48,Female,Finland,40,48,3,home
27cb0d20-d4e7-4e2f-bc25-a95f72c6eab1,388,271,74,78.6,2020-01-01,Fashion Consultation,8.0,https://Yourclothingbrand.com/services,234.91,Desktop,Social Media,67,Male,Nigeria,36,57,4,services
3ab3ba44-4b8f-462c-94f2-4712603b69c6,188,392,15,61.63,2020-01-01,Ripped Jeans,4.0,https://Yourclothingbrand.com/store/jeans,281.71,Desktop,Paid Advertising,23,Female,Singapore,63,42,5,jeans
ecf64588-3bee-40d7-a6f4-59ab7f8c415e,336,395,25,86.19,2020-01-01,Basic T-Shirt,10.0,https://Yourclothingbrand.com/store/t-shirts,250.89,Mobile,Organic Search,43,Female,UK,4,12,5,t-shirt
21c9167d-c77a-41cb-b715-8a1b75fca086,363,270,41,88.32,2020-01-01,Comfy Shorts,3.0,https://Yourclothingbrand.com/store/shorts,50.31,Desktop,Paid Advertising,34,Female,USA,3,9,1,shorts
1c8d77a3-b9ab-4149-afca-d2b0a23c94d3,242,333,39,76.23,2020-01-01,Midi Skirt,12.0,https://Yourclothingbrand.com/store/skirts,183.05,Desktop,Social Media,33,Female,France,21,52,5,skirt
a546d008-e98a-42c4-8ac8-bb8cb544584e,225,277,31,88.82,2020-01-01,Stylish Jacket,5.0,https://Yourclothingbrand.com/store/jackets,72.23,Desktop,Paid Advertising,55,Female,Netherlands,14,58,2,jacket
f6ad6693-213d-44cf-8cf2-e66627ae65ec,196,289,26,81.99,2020-01-01,Ankle Socks,4.0,https://Yourclothingbrand.com/store/socks,217.18,Desktop,Paid Advertising,37,Female,Austria,6,1,4,socks
e286225a-2756-46d5-a4f7-ae99e57644bc,278,176,10,115.51,2020-01-01,Chic Accessories,13.0,https://Yourclothingbrand.com/store/accessories,152.11,Desktop,Social Media,45,Male,Nigeria,4,14,3,accessories
8324a70b-fbaa-415e-8ec5-7c07b3f93e0d,218,144,59,76.22,2020-01-01,Statement Jewelry,7.0,https://Yourclothingbrand.com/store/jewelry,163.41,Mobile,Paid Advertising,22,Male,Germany,33,52,5,jewelry
261083a9-34cf-4cc3-bb2b-20ad232eae28,118,313,19,107.46,2020-01-01,Sporty Activewear,5.0,https://Yourclothingbrand.com/store/activewear,211.12,Mobile,Paid Advertising,48,Female,Austria,74,12,2,activewear
9a700b0d-8527-4543-b485-9bedb1c6d9a3,120,205,33,113.24,2020-01-01,New Arrivals,11.0,https://Yourclothingbrand.com/home,286.27,Desktop,Social Media,46,Female,UK,26,34,2,home
4c42dd61-884e-4705-a546-1e90a87a2490,193,197,45,86.37,2020-01-01,Denim Shirt,11.0,https://Yourclothingbrand.com/store/shirts,135.56,Desktop,Organic Search,44,Female,Australia,69,28,1,shirt
4c447251-72d6-443e-8d46-40924f13f843,317,254,79,82.19,2020-01-01,Denim Shirt,15.0,https://Yourclothingbrand.com/store/shirts,53.32,Mobile,Paid Advertising,65,Female,Austria,50,44,5,shirt
cd7d779b-524c-4092-8a95-b03db7de2379,249,105,62,105.72,2020-01-01,Sporty Shorts,17.0,https://Yourclothingbrand.com/store/shorts,143.21,Mobile,Paid Advertising,53,Female,New Zealand,66,11,2,shorts
87907c41-7b22-47b1-8751-bbf84952cd3b,309,168,59,117.32,2020-01-01,Denim Shirt,14.0,https://Yourclothingbrand.com/store/shirts,254.8,Desktop,Organic Search,43,Female,Austria,68,55,5,shirt
5073573a-dd67-47cc-a8cc-1974e9499e36,296,277,71,113.44,2020-01-01,Cozy Sweater,20.0,https://Yourclothingbrand.com/store/sweaters,174.98,Mobile,Social Media,65,Female,France,9,74,2,sweater
533a5c49-c28f-467b-a2ce-7de24427a120,304,159,25,113.35,2020-01-01,Printed Scarf,5.0,https://Yourclothingbrand.com/store/scarves,192.46,Desktop,Paid Advertising,43,Male,New Zealand,76,70,1,scarf
97fa6315-2405-4275-9aff-b6c04e7ba52e,149,243,21,86.92,2020-01-01,Chic Accessories,30.0,https://Yourclothingbrand.com/store/accessories,61.77,Mobile,Social Media,28,Female,Finland,69,5,5,accessories
4cc68750-19e7-472e-870f-5d1042ee1d43,107,243,16,92.53,2020-01-01,Clothing Rental,20.0,https://Yourclothingbrand.com/services,60.59,Mobile,Social Media,69,Male,Ireland,21,45,2,services
e800c8b0-309d-4729-a0ad-29cd601bd212,162,177,38,109.98,2020-01-01,Tailored Pants,16.0,https://Yourclothingbrand.com/store/pants,293.94,Desktop,Organic Search,57,Male,Nigeria,67,57,3,pants
01d0d6d4-152c-4d65-b528-514450f513b6,343,100,72,76.85,2020-01-01,Printed Scarf,8.0,https://Yourclothingbrand.com/store/scarves,186.0,Mobile,Social Media,66,Male,USA,62,52,4,scarf
2b31d71e-8a1c-4dd7-90b1-1b0a892da76e,146,104,34,98.27,2020-01-01,Personal Styling,11.0,https://Yourclothingbrand.com/services,99.28,Desktop,Social Media,22,Male,Austria,51,51,5,services
0e884c77-6665-4d8d-816b-c6e41a01f46e,374,341,69,62.4,2020-01-01,Cat-Eye Sunglasses,14.0,https://Yourclothingbrand.com/store/sunglasses,259.82,Mobile,Social Media,69,Male,Canada,26,30,4,sunglasses
b73fb26f-6f27-4833-87b1-b89626e370cb,163,221,71,110.72,2020-01-01,Aviator Sunglasses,7.0,https://Yourclothingbrand.com/store/sunglasses,162.22,Desktop,Paid Advertising,20,Female,Canada,42,70,3,sunglasses
40bfa7d5-2bd6-40a5-8dd9-2932f9fd6297,156,278,42,81.9,2020-01-01,Meet the Team,10.0,https://Yourclothingbrand.com/about-us,261.52,Desktop,Paid Advertising,31,Female,Ireland,37,67,5,about us
520eff2b-d850-4bc9-8686-826e2a27440c,334,336,40,71.04,2020-01-01,Cropped Pants,29.0,https://Yourclothingbrand.com/store/pants,189.9,Mobile,Social Media,31,Female,USA,32,71,1,pants
334015ef-508d-4939-b06c-150609ee3305,211,246,10,94.92,2020-01-01,Denim Shirt,4.0,https://Yourclothingbrand.com/store/shirts,252.83,Desktop,Paid Advertising,29,Female,Germany,20,38,4,shirt
e501f99e-b89e-47dc-a495-5dabbf32f6ca,350,350,60,111.9,2020-01-01,Support Email,43.0,https://Yourclothingbrand.com/contacts,184.48,Mobile,Social Media,43,Female,UK,44,1,2,contact
c40eb950-1fb8-46c8-b167-5c8a7df0f1a2,380,214,14,95.97,2020-01-01,Floral Dress,12.0,https://Yourclothingbrand.com/store/dresses,159.95,Desktop,Social Media,22,Female,UK,79,25,2,dress
5732b080-6093-4c99-808d-7b054d381b1c,267,113,40,79.12,2020-01-01,Beanie Hat,12.0,https://Yourclothingbrand.com/store/hats,194.64,Desktop,Organic Search,39,Female,Finland,15,17,4,hat
9c7351f8-4b44-4df1-884d-4eef97836eaa,243,357,25,94.29,2020-01-01,Cozy Sweater,17.0,https://Yourclothingbrand.com/store/sweaters,118.7,Desktop,Social Media,48,Male,USA,49,35,2,sweater
dfe54908-ebaf-4079-9b4b-13017ab5fef7,148,337,53,104.65,2020-01-01,Slim Wallet,14.0,https://Yourclothingbrand.com/store/wallets,121.66,Mobile,Social Media,51,Female,France,79,78,5,wallet
45ad3b36-6e4d-4416-abb5-8cc39d4ba3cd,386,150,27,98.57,2020-01-01,Formal Shirt,23.0,https://Yourclothingbrand.com/store/shirts,139.94,Mobile,Organic Search,62,Female,Nigeria,78,15,2,shirt
cb9c9458-b42b-49ec-8e22-97a3d4eb90ee,309,280,59,107.76,2020-01-01,Dainty Jewelry,12.0,https://Yourclothingbrand.com/store/jewelry,66.38,Desktop,Organic Search,40,Female,Nigeria,15,7,5,jewelry
6a017baa-f843-4d1b-8273-502da7932dfe,315,155,45,78.26,2020-01-01,Bohemian Accessories,14.0,https://Yourclothingbrand.com/store/accessories,213.42,Mobile,Organic Search,70,Female,Nigeria,30,46,2,accessories
961ef1fc-cd66-494b-84ea-67b73519dd7a,282,325,24,67.73,2020-01-01,Ripped Jeans,31.0,https://Yourclothingbrand.com/store/jeans,127.79,Mobile,Organic Search,27,Male,New Zealand,32,72,2,jeans
4be8ede4-bbfb-4518-a583-cf9232cc183d,328,172,31,63.91,2020-01-01,Tailored Pants,7.0,https://Yourclothingbrand.com/store/pants,91.29,Desktop,Paid Advertising,25,Female,USA,72,50,4,pants
c94460b9-d20e-4d2e-9587-4afc21977b57,101,352,65,68.67,2020-01-01,Fashionable Outerwear,26.0,https://Yourclothingbrand.com/store/outerwear,107.69,Mobile,Social Media,57,Female,Nigeria,12,46,3,outerwear
cb65d387-8ace-4df4-9ed2-8be979bec90d,135,394,14,64.83,2020-01-01,Clothing Rental,10.0,https://Yourclothingbrand.com/services,137.72,Desktop,Organic Search,22,Female,Nigeria,11,41,1,services
4bcc27bd-d95d-45b3-94d0-099b155fd204,272,344,33,119.39,2020-01-01,Crossbody Handbag,10.0,https://Yourclothingbrand.com/store/handbags,105.38,Desktop,Paid Advertising,34,Female,UK,80,60,5,handbag
44532e13-a3c8-4e33-9590-250ce926a981,306,108,71,100.88,2020-01-01,Fashion Consultation,6.0,https://Yourclothingbrand.com/services,170.56,Desktop,Paid Advertising,22,Female,UK,59,28,5,services
d61c59e4-b24d-44e3-9dae-79031bd798a1,230,322,61,70.91,2020-01-01,Personal Styling,12.0,https://Yourclothingbrand.com/services,174.34,Desktop,Organic Search,68,Female,Germany,77,78,2,services
a33d0e7a-478c-4f5a-87be-9ec7cd1a1981,108,134,30,86.07,2020-01-01,Fashion Consultation,12.0,https://Yourclothingbrand.com/services,149.02,Mobile,Paid Advertising,57,Female,USA,48,7,1,services
c8504471-2509-411e-8ace-624f1734be54,229,166,14,113.24,2020-01-01,Denim Shorts,8.0,https://Yourclothingbrand.com/store/shorts,75.94,Desktop,Organic Search,33,Female,New Zealand,13,65,3,shorts
b2bb1005-b9d0-4e1c-91ef-6d8679ca4ca1,244,377,40,67.58,2020-01-01,Bomber Jacket,10.0,https://Yourclothingbrand.com/store/jackets,53.38,Desktop,Social Media,19,Female,Austria,6,20,1,jacket
6b90a460-9487-4039-8f87-39da699c8667,380,166,14,96.81,2020-01-01,Basic T-Shirt,9.0,https://Yourclothingbrand.com/store/t-shirts,298.53,Desktop,Paid Advertising,52,Male,Austria,14,18,1,t-shirt
bdd8dd21-d0c9-453f-b06f-8f3f9bf3d7eb,254,267,79,114.58,2020-01-01,Fashionable Sunglasses,10.0,https://Yourclothingbrand.com/store/sunglasses,213.87,Desktop,Social Media,53,Female,Nigeria,47,65,1,sunglasses
21a89738-6595-4cc1-b829-524ce47a3b8d,247,362,52,87.87,2020-01-01,Elegant Dress,8.0,https://Yourclothingbrand.com/store/dresses,173.05,Desktop,Organic Search,22,Female,USA,37,71,2,dress
aa300820-4780-436b-ac80-acfc7ee7daaa,328,100,40,104.08,2020-01-01,Dainty Jewelry,14.0,https://Yourclothingbrand.com/store/jewelry,72.31,Desktop,Social Media,42,Female,Ireland,49,9,4,jewelry
edb9eef0-5f52-4d63-8c63-af3ab9f713b9,130,104,15,89.0,2020-01-01,Fashion Consultation,18.0,https://Yourclothingbrand.com/services,233.84,Desktop,Organic Search,58,Female,Singapore,13,37,1,services
3889f4de-f198-4e87-853e-548567c927ac,170,383,67,100.22,2020-01-01,Personal Styling,5.0,https://Yourclothingbrand.com/services,255.05,Desktop,Paid Advertising,41,Female,Singapore,42,4,5,services
02ef251f-6bad-45b3-b93e-3d34f4d1c8f9,332,213,73,84.73,2020-01-01,Wide-Leg Pants,10.0,https://Yourclothingbrand.com/store/pants,59.82,Mobile,Social Media,42,Female,Singapore,16,56,5,pants
eb3eace4-60bc-4fe3-a35d-5614881b277c,338,390,64,91.24,2020-01-01,Glamorous Accessories,5.0,https://Yourclothingbrand.com/store/accessories,75.75,Mobile,Paid Advertising,37,Female,Austria,80,66,4,accessories
5d29f3f1-c0cc-4ba4-a29e-460a454209bb,272,287,76,110.44,2020-01-01,Ripped Jeans,18.0,https://Yourclothingbrand.com/store/jeans,281.58,Mobile,Social Media,27,Female,UK,27,57,4,jeans
